# step = 80, a = 0.0430471, z = 22.2304
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0703125  0.867188  1.44685  0.000239272  -0.0014865  0.000261874  -0.0017136
0.0703125  0.882812  0.999347  0.000648006  -0.00211235  0.000639331  -0.00207463
0.0703125  0.898438  0.716866  0.000913687  -0.00138409  0.000857554  -0.00131277
0.0703125  0.914062  0.403834  0.000826491  -0.000253724  0.000665191  -0.00014122
0.0703125  0.929688  0.408254  0.000881752  0.000946488  0.000718588  0.000938139
0.0703125  0.945312  0.42642  0.000896611  0.00271968  0.000833112  0.00277251
0.0703125  0.960938  0.474396  0.00105865  0.00349614  0.00108223  0.00390064
0.0703125  0.976562  0.438783  0.000663586  0.00420065  0.00065408  0.00452546
0.0703125  0.992188  0.44075  0.00139615  0.00506669  0.00139588  0.0058183

0.0859375  0.0078125  0.460505  0.00366749  0.00609054  0.00361231  0.00703409
0.0859375  0.0234375  0.586508  0.00342371  0.00541309  0.00372809  0.00829347
0.0859375  0.0390625  0.456431  0.0035162  0.00702096  0.00349362  0.00996101
0.0859375  0.0546875  0.538491  0.00288427  0.00664286  0.0030238  -0.00906992
