# step = 400, a = 1, z = -1.64313e-14
# x  y  rho  log2rho
0.132812  0.679688  0.321612  0.278853
0.132812  0.695312  0.302083  0.263965
0.132812  0.710938  0.346062  0.297183
0.132812  0.726562  0.362267  0.30915
0.132812  0.742188  0.372371  0.31654
0.132812  0.757812  0.34371  0.295434
0.132812  0.773438  0.286699  0.25208
0.132812  0.789062  0.587334  0.462056
0.132812  0.804688  1.00466  0.695475
0.132812  0.820312  0.735653  0.551383
0.132812  0.835938  0.437729  0.363065
0.132812  0.851562  0.350594  0.300544
0.132812  0.867188  0.472009  0.386628
0.132812  0.882812  0.831008  0.604867
0.132812  0.898438  0.769663  0.570789
0.132812  0.914062  0.656409  0.504652
0.132812  0.929688  0.625264  0.48567
0.132812  0.945312  0.643051  0.496555
0.132812  0.960938  0.680432  0.519051
0.132812  0.976562  0.748664  0.558852
0.132812  0.992188  0.79626  0.585706

0.148438  0.0078125  0.906211  0.645118
0.148438  0.0234375  0.890672  0.636932
0.148438  0.0390625  0.954777  0.670276
0.148438  0.0546875  0.953768  0.66976
0.148438  0.0703125  0.965562  0.675778
0.148438  0.0859375  0.944569  0.66504
0.148438  0.101562  1.02303  0.704597
0.148438  0.117188  0.974149  0.680137
0.148438  0.132812  1.70448  0.99491
0.148438  0.148438  1.11877  0.750837
0.148438  0.164062  1.16236  0.771202
0.148438  0.179688  1.19295  0.785249
0.148438  0.195312  1.18519  0.781703
0.148438  0.210938  1.13537  0.758639
0.148438  0.226562  0.996578  0.691435
0.148438  0.242188  0.957655  0.671747
0.148438  0.257812  0.910698  0.647468
0.148438  0.273438  0.86547  0.623513
0.148438  0.289062  0.851689  0.616098
0.148438  0.304688  0.846096  0.613073
0.148438  0.320312  2.4674  1.24341
0.148438  0.335938  1.67743  0.984859
0.148438  0.351562  0.7586  0.564518
0.148438  0.367188  0.707909  0.53527
0.148438  0.382812  0.80474  0.590417
0.148438  0.398438  0.959613  0.672747
0.148438  0.414062  0.999029  0.692662
0.148438  0.429688  0.933873  0.659525
0.148438  0.445312  0.959117  0.672494
0.148438  0.460938  0.991012  0.688643
0.148438  0.476562  0.992855  0.689568
0.148438  0.492188  0.876055  0.629171
0.148438  0.507812  0.838238  0.608808
0.148438  0.523438  0.798091  0.586726
0.148438  0.539062  0.789626  0.582007
0.148438  0.554688  0.822311  0.600105
0.148438  0.570312  0.835768  0.607463
0.148438  0.585938  0.88712  0.635052
0.148438  0.601562  1.01714  0.70168
0.148438  0.617188  0.932636  0.658885
0.148438  0.632812  0.721835  0.54339
0.148438  0.648438  0.564858  0.447795
0.148438  0.664062  0.604183  0.472615
0.148438  0.679688  0.405001  0.340038
0.148438  0.695312  0.417007  0.348547
0.148438  0.710938  0.408544  0.342557
0.148438  0.726562  0.442137  0.366126
0.148438  0.742188  0.420238  0.350825
0.148438  0.757812  0.357221  0.305439
0.148438  0.773438  0.274516  0.242567
0.148438  0.789062  0.464962  0.38183
0.148438  0.804688  1.01597  0.701101
0.148438  0.820312  0.692388  0.52614
0.148438  0.835938  0.420064  0.350702
0.148438  0.851562  0.355859  0.304435
0.148438  0.867188  0.487387  0.397021
0.148438  0.882812  0.819076  0.598329
0.148438  0.898438  0.823381  0.600692
0.148438  0.914062  0.692259  0.526064
0.148438  0.929688  0.595329  0.46708
0.148438  0.945312  0.625159  0.485606
0.148438  0.960938  0.659501  0.506517
0.148438  0.976562  0.799568  0.587547
0.148438  0.992188  0.911173  0.647717

0.164062  0.0078125  0.952606  0.669165
0.164062  0.0234375  0.92734  0.656141
0.164062  0.0390625  0.998702  0.692498
0.164062  0.0546875  0.987982  0.68712
0.164062  0.0703125  1.02078  0.703484
0.164062  0.0859375  1.11137  0.747335
0.164062  0.101562  1.81778  1.03595
0.164062  0.117188  1.66545  0.980374
0.164062  0.132812  1.09406  0.739105
0.164062  0.148438  0.529283  0.424799
0.164062  0.164062  0.787753  0.580959
0.164062  0.179688  0.931459  0.658276
0.164062  0.195312  0.977088  0.681625
0.164062  0.210938  0.991088  0.688681
0.164062  0.226562  0.97657  0.681363
0.164062  0.242188  0.946229  0.665894
0.164062  0.257812  0.900176  0.641947
0.164062  0.273438  0.787663  0.580909
0.164062  0.289062  0.808239  0.592353
0.164062  0.304688  0.812746  0.594843
0.164062  0.320312  2.14298  1.14517
0.164062  0.335938  1.33316  0.847224
0.164062  0.351562  1.05213  0.718878
0.164062  0.367188  0.74941  0.559278
0.164062  0.382812  0.817633  0.597535
0.164062  0.398438  0.938419  0.661873
