# step = 18000, time = 0.18, G_eff = 0
# x  rho  phase  re  im  V
0.87207  0.0638448  1.34264  0.057151  0.246127  0
0.874023  0.0673769  1.4533  0.0304276  0.257781  0
0.875977  0.0727296  1.55596  0.00400047  0.269655  0
0.87793  0.0798771  1.64912  -0.0221134  0.281759  0
0.879883  0.0887921  1.73224  -0.047898  0.294105  0
0.881836  0.0994454  1.80551  -0.0733377  0.306703  0
0.883789  0.111807  1.86955  -0.0984178  0.319563  0
0.885742  0.125844  1.92525  -0.123124  0.332692  0
0.887695  0.141524  1.97353  -0.147444  0.346098  0
0.889648  0.158812  2.0153  -0.171364  0.359787  0
0.891602  0.177675  2.0514  -0.194872  0.373764  0
0.893555  0.198074  2.08258  -0.217958  0.388032  0
0.895508  0.219975  2.10949  -0.240611  0.402593  0
0.897461  0.243338  2.13269  -0.262821  0.417448  0
0.899414  0.268126  2.15266  -0.28458  0.432597  0
0.901367  0.294298  2.16983  -0.30588  0.448036  0
0.90332  0.321815  2.18453  -0.326713  0.463761  0
0.905273  0.350635  2.19707  -0.347072  0.479767  0
0.907227  0.380716  2.20771  -0.366952  0.496046  0
0.90918  0.412013  2.21667  -0.386347  0.51259  0
0.911133  0.444481  2.22415  -0.405254  0.529387  0
0.913086  0.478075  2.23032  -0.423669  0.546424  0
0.915039  0.512744  2.23533  -0.441588  0.563688  0
0.916992  0.54844  2.2393  -0.45901  0.581162  0
0.918945  0.585109  2.24234  -0.475934  0.598829  0
0.920898  0.622696  2.24457  -0.492357  0.616669  0
